,x,y
58,1.6541353383458646,4.148296593186372
40,0.4887218045112781,3.3967935871743484
34,3.471177944862155,3.1462925851703405
102,3.659147869674185,2.2645290581162323
184,3.082706766917293,4.979959919839679
0,3.609022556390977,0.0701402805611222
1,3.684210526315789,0.4609218436873747
2,3.834586466165413,4.368737474949899
3,0.112781954887218,4.008016032064128
4,1.6917293233082706,4.629258517034068
5,0.8270676691729323,1.7434869739478958
6,2.6566416040100247,2.6052104208416837
7,0.7393483709273183,3.7374749498998
8,0.9774436090225564,0.220440881763527
9,2.581453634085213,3.8276553106212425
10,2.832080200501253,1.4629258517034067
11,0.012531328320802,0.2104208416833667
12,4.887218045112782,0.9819639278557114
13,0.2882205513784461,2.665330661322645
14,2.556390977443609,1.87374749498998
15,0.3634085213032581,3.2965931863727453
16,4.461152882205513,1.372745490981964
17,2.518796992481203,3.376753507014028
18,0.7769423558897243,1.4028056112224447
19,0.12531328320802,4.288577154308617
20,4.887218045112782,1.6432865731462925
21,2.142857142857143,2.865731462925852
22,2.907268170426065,3.9579158316633274
23,0.7518796992481203,0.0100200400801603
24,1.2406015037593985,1.87374749498998
25,3.1203007518796992,1.0721442885771542
26,2.080200501253133,0.2004008016032064
27,1.3659147869674184,0.0601202404809619
28,0.9022556390977444,4.599198396793587
29,4.887218045112782,0.6212424849699398
30,2.832080200501253,2.635270541082164
31,2.0551378446115285,2.655310621242485
32,2.305764411027569,2.3046092184368736
33,0.5764411027568922,1.3827655310621243
35,3.258145363408521,1.7635270541082164
36,4.849624060150376,1.3627254509018036
37,0.4887218045112781,3.977955911823647
38,2.142857142857143,1.6232464929859718
39,3.408521303258145,2.074148296593186
41,0.12531328320802,3.697394789579158
42,3.245614035087719,3.75751503006012
43,2.468671679197995,1.4128256513026052
44,2.969924812030075,3.8076152304609217
45,3.696741854636591,1.0420841683366733
46,2.355889724310777,4.478957915831663
47,0.162907268170426,4.408817635270541
48,0.7017543859649122,2.074148296593186
49,0.150375939849624,1.7434869739478958
50,2.280701754385965,3.066132264529058
51,0.012531328320802,1.653306613226453
52,0.6140350877192982,2.354709418837676
53,3.997493734335839,3.286573146292585
54,0.3759398496240601,0.6012024048096192
55,3.258145363408521,0.4208416833667334
56,1.5288220551378444,3.306613226452906
57,4.8621553884711775,3.346693386773547
59,3.721804511278195,2.865731462925852
60,1.4160401002506264,0.3507014028056112
61,0.3634085213032581,1.533066132264529
62,3.308270676691729,4.168336673346693
63,0.9523809523809524,3.12625250501002
64,3.5213032581453634,1.7735470941883766
65,0.2882205513784461,3.5571142284569137
66,2.556390977443609,2.214428857715431
67,4.43609022556391,0.3907815631262525
68,0.2756892230576441,0.4909819639278557
69,4.360902255639098,1.5430861723446894
70,1.1654135338345863,4.799599198396794
71,4.147869674185463,2.595190380761523
72,4.323308270676692,3.4268537074148293
73,3.082706766917293,0.3206412825651302
74,1.791979949874687,4.709418837675351
75,0.137844611528822,2.625250501002004
76,3.571428571428571,1.8336673346693384
77,1.0776942355889725,0.4509018036072144
78,1.8796992481203008,4.188376753507014
79,1.1403508771929824,1.9539078156312624
80,4.912280701754385,2.1843687374749496
81,3.395989974937343,0.2104208416833667
82,2.4937343358395987,3.8577154308617234
83,1.4661654135338344,1.6833667334669338
84,4.573934837092732,0.1903807615230461
85,4.298245614035087,0.5410821643286573
86,4.185463659147869,1.032064128256513
87,2.807017543859649,2.5751503006012024
88,0.5263157894736842,1.6232464929859718
89,0.4636591478696741,0.9118236472945892
90,0.8270676691729323,2.374749498997996
91,4.786967418546365,0.3206412825651302
92,0.5889724310776943,2.1142284569138274
93,1.4160401002506264,4.869739478957916
94,4.837092731829574,3.11623246492986
95,3.696741854636591,3.527054108216433
96,1.1403508771929824,0.6613226452905812
97,1.8421052631578947,3.3266533066132262
98,1.6791979949874687,1.4629258517034067
99,0.150375939849624,4.779559118236473
100,3.9724310776942353,0.0100200400801603
101,1.5914786967418546,2.7655310621242486
103,4.235588972431078,3.3967935871743484
104,3.395989974937343,3.987975951903808
105,4.87468671679198,3.657314629258517
106,0.2756892230576441,1.122244488977956
107,4.223057644110275,3.346693386773547
108,4.172932330827067,0.6212424849699398
109,3.9724310776942353,2.9458917835671343
110,0.2506265664160401,1.0120240480961924
111,4.335839598997493,0.250501002004008
112,0.9649122807017544,1.1122244488977957
113,4.987468671679197,0.751503006012024
114,3.458646616541353,4.599198396793587
115,3.3208020050125318,0.6813627254509018
116,0.6766917293233082,4.018036072144288
117,2.3684210526315788,1.3026052104208417
118,1.8922305764411027,4.69939879759519
119,0.162907268170426,4.529058116232465
120,0.112781954887218,0.8316633266533066
121,1.1278195488721805,0.1302605210420841
122,3.107769423558897,3.4869739478957915
123,0.112781954887218,1.002004008016032
124,0.6265664160401002,0.721442885771543
125,4.8621553884711775,3.246492985971944
